,Unnamed: 0,user_id,project_id,title,adult_content,description,instructions_flag,requester_id,requester_trusted_flag,project_stat,avg_money_hourly,moneyMed,moneyTop10,moneyMax3,pool_id,pool_started_at,task_attempted_flag,country,user_language,birth_day,joined,age
8663,8853,1703905621.0,110616.0,Image Relevance Superfresh V2 SFMMIR - Spanish,1,"¡Felicidades! Si ves este HitApp, ¡tienes alta capacidad en el HitApp ""Image Query Result Relevance""! Este HitApp proporciona una compensación potencialmente más alta por cada hit.
En este HitApp, se le pedirá que trabaje la totalidad de ""Image Query Result Relevance"", y luego responda algunas preguntas sobre qué tan actualizada está la imagen para un evento específico. Por favor leer las directrices, ya que hay consideraciones adicionales en comparación con el HitApp base.
This task uses external web site for labeling.
Regular payment per page is $0.188.
Additional bonuses are paid based on work quality.
To access paid work, training and qualification test should be passed.
",1,c7f5c6173e07509298ee17d46b448cfe,0,0.0,0.0,0.0,0.0,3.02,35436163.0,2022-12-08T08:58:26.000Z,True,PK,"DE,EN,ES,FR,HE,RU,",1984-10-27,2022-10-23T00:00:00.000Z,38
8664,8854,1703905621.0,112612.0,Сделайте два селфи с нужными условиями,0,"В задании будет указано, чем должны отличаться фотографии",1,c9cc34c2d72952e745e135bf9a3d255a,0,4.9,0.913706,0.03,0.1,0.0,36632185.0,2022-12-08T15:36:33.000Z,,PK,"DE,EN,ES,FR,HE,RU,",1984-10-27,2022-10-23T00:00:00.000Z,38
8665,8855,1703905621.0,113303.0,[Yandex.Eda & DC] [модерация] Смысловое соответствие + Качество текста,1,В рамках проекта по интеграции с DC нам необходимо промодерировать входящие данные по меню партнеров из DC,1,a3009e6adeebc15d71eb9b9b4431bf94,1,4.88,0.0,0.0,0.0,0.0,36550019.0,2022-11-29T17:29:12.000Z,,PK,"DE,EN,ES,FR,HE,RU,",1984-10-27,2022-10-23T00:00:00.000Z,38
8666,8856,1703905621.0,113577.0,Comparer les résultats de recherche - Français - V2,1,"📈💰 Prix augmenté !!
Comparer deux résultats de recherche pour déterminer quel côté a le meilleur résultat et représente le mieux la page de destination indiquée à droite.
This task uses external web site for labeling.
Regular payment per page is $0.055.
To access paid work, training and qualification test should be passed.
",1,22f6fe514b6d5b051587167a30a56082,0,0.0,0.0,0.0,0.0,5.48,35747564.0,2022-11-25T19:57:21.000Z,True,PK,"DE,EN,ES,FR,HE,RU,",1984-10-27,2022-10-23T00:00:00.000Z,38
8667,8857,1703905621.0,117270.0,Ordnen das Schlagwort im Zusammenhang mit der Suchanfrage [Lernen],1,"Absolvieren Sie ein 15-minütiges Quiz, um Zugang zu einem täglichen Projekt mit einer Zahlung von bis zu 0,15 USD pro Aufgabe zu erhalten",1,590fb2001662aa37ac9acec70ea25e27,0,0.0,0.0,0.0,0.0,0.04,36092447.0,2022-10-28T13:42:13.000Z,,PK,"DE,EN,ES,FR,HE,RU,",1984-10-27,2022-10-23T00:00:00.000Z,38
8668,8858,1703905621.0,119129.0,[Toloka] Deutscher Grammatik Test,0,"Nehmen Sie den Test und bekommen weitere bezahlte Aufgaben. Nachdem Sie
den Test bestanden haben, wird Ihnen der Zugang zu schwierigeren Aufgaben
gewährt, die fortgeschrittene Sprachkenntnisse erfordern.",1,71daea4cffae4488067aebfb6583914a,0,0.0,0.0,0.0,0.0,0.0,36369045.0,2022-11-14T15:40:04.000Z,,PK,"DE,EN,ES,FR,HE,RU,",1984-10-27,2022-10-23T00:00:00.000Z,38
8669,8859,1703905621.0,120134.0,Relevanz suchen,0,"Bestimmen Sie, wie relevant das Produkt für eine konkrete Suchanfrage ist.",1,1f4d17e4afcadecba03c3ce9f38b6d6f,0,4.75,0.566929,0.04,0.06,0.0,36741579.0,2022-12-08T15:57:22.000Z,True,PK,"DE,EN,ES,FR,HE,RU,",1984-10-27,2022-10-23T00:00:00.000Z,38
8670,8860,1703905621.0,120911.0,Реклама на картинке,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,7ac34d663979a582df7edbd3a18e792a,1,5.0,0.346154,0.02,0.02,0.0,36652326.0,2022-12-01T23:11:55.000Z,True,PK,"DE,EN,ES,FR,HE,RU,",1984-10-27,2022-10-23T00:00:00.000Z,38
8671,8861,1703905621.0,121035.0,Новостность документа,0,Является ли документ новостью,1,943f3497dcdc8473c563b7113344d5f0,1,4.83,0.62069,0.0,0.02,0.0,36711665.0,2022-12-05T19:22:56.000Z,,PK,"DE,EN,ES,FR,HE,RU,",1984-10-27,2022-10-23T00:00:00.000Z,38
8672,8862,1703905621.0,123007.0,Соответствует ли реплика Алисы ее персонажу?,0,"Нужно прочитать диалог пользователя с голосовым помощником (Алисой) и ответить, соответствует ли Алиса своему персонажу в конкретной реплике",1,d8b31d3d01b4315db0172ab7ca0cf0db,1,4.86,1.07463,0.02,0.44,6.25,36725431.0,2022-12-07T09:40:56.000Z,,PK,"DE,EN,ES,FR,HE,RU,",1984-10-27,2022-10-23T00:00:00.000Z,38
8673,8865,1718146027.0,59047.0,Does the image belong to the category?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.236842,0.01,0.03,0.0,35175335.0,2022-11-23T16:45:58.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8674,8866,1718146027.0,59047.0,Does the image belong to the category?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.236842,0.01,0.03,0.0,35175335.0,2022-11-23T16:45:58.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8675,8867,1718146027.0,59047.0,Does the image belong to the category?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.236842,0.01,0.03,0.0,35175335.0,2022-11-23T16:45:58.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8676,8868,1718146027.0,59047.0,Does the image belong to the category?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.236842,0.01,0.03,0.0,35175335.0,2022-11-23T16:45:58.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8677,8869,1718146027.0,59047.0,Does the image belong to the category?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.236842,0.01,0.03,0.0,35175335.0,2022-11-23T16:45:58.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8678,8870,1718146027.0,59047.0,Does the image belong to the category?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.236842,0.01,0.03,0.0,35175335.0,2022-11-23T16:45:58.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8679,8871,1718146027.0,59047.0,Does the image belong to the category?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.236842,0.01,0.03,0.0,35175335.0,2022-11-23T16:45:58.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8680,8872,1718146027.0,59047.0,Does the image belong to the category?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.236842,0.01,0.03,0.0,35175335.0,2022-11-23T16:45:58.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8681,8873,1718146027.0,59047.0,Does the image belong to the category?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.236842,0.01,0.03,0.0,35175335.0,2022-11-23T16:45:58.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8682,8874,1718146027.0,59047.0,Does the image belong to the category?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.236842,0.01,0.03,0.0,35175335.0,2022-11-23T16:45:58.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8683,8875,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.257143,0.01,0.05,0.62,35188650.0,2022-11-23T16:44:50.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8684,8876,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.257143,0.01,0.05,0.62,35188650.0,2022-11-23T16:44:50.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8685,8877,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.257143,0.01,0.05,0.62,35188650.0,2022-11-23T16:44:50.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8686,8878,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.257143,0.01,0.05,0.62,35188650.0,2022-11-23T16:44:50.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8687,8879,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.257143,0.01,0.05,0.62,35188650.0,2022-11-23T16:44:50.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8688,8880,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.257143,0.01,0.05,0.62,35188650.0,2022-11-23T16:44:50.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8689,8881,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.257143,0.01,0.05,0.62,35188650.0,2022-11-23T16:44:50.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8690,8882,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.257143,0.01,0.05,0.62,35188650.0,2022-11-23T16:44:50.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8691,8883,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.257143,0.01,0.05,0.62,35188650.0,2022-11-23T16:44:50.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8692,8884,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.257143,0.01,0.05,0.62,35188650.0,2022-11-23T16:44:50.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8693,8885,1718146027.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.251748,0.01,0.03,0.0,36049221.0,2022-11-23T16:46:28.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8694,8886,1718146027.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.251748,0.01,0.03,0.0,36049221.0,2022-11-23T16:46:28.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8695,8887,1718146027.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.251748,0.01,0.03,0.0,36049221.0,2022-11-23T16:46:28.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8696,8888,1718146027.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.251748,0.01,0.03,0.0,36049221.0,2022-11-23T16:46:28.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8697,8889,1718146027.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.251748,0.01,0.03,0.0,36049221.0,2022-11-23T16:46:28.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8698,8890,1718146027.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.251748,0.01,0.03,0.0,36049221.0,2022-11-23T16:46:28.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8699,8891,1718146027.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.251748,0.01,0.03,0.0,36049221.0,2022-11-23T16:46:28.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8700,8892,1718146027.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.251748,0.01,0.03,0.0,36049221.0,2022-11-23T16:46:28.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8701,8893,1718146027.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.251748,0.01,0.03,0.0,36049221.0,2022-11-23T16:46:28.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8702,8894,1718146027.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.251748,0.01,0.03,0.0,36049221.0,2022-11-23T16:46:28.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8703,8895,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Обучение по категории ""Товары для взрослых""",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.0,0.01,0.04,1.29,36385931.0,2022-12-01T13:39:51.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8704,8896,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Обучение по категории ""Товары для взрослых""",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.0,0.01,0.04,1.29,36385931.0,2022-12-01T13:39:51.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8705,8897,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Обучение по категории ""Товары для взрослых""",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.0,0.01,0.04,1.29,36385931.0,2022-12-01T13:39:51.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8706,8898,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Обучение по категории ""Товары для взрослых""",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.0,0.01,0.04,1.29,36385931.0,2022-12-01T13:39:51.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8707,8899,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Обучение по категории ""Товары для взрослых""",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.0,0.01,0.04,1.29,36385931.0,2022-12-01T13:39:51.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8708,8900,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Обучение по категории ""Товары для взрослых""",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.0,0.01,0.04,1.29,36385931.0,2022-12-01T13:39:51.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8709,8901,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Обучение по категории ""Товары для взрослых""",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.0,0.01,0.04,1.29,36385931.0,2022-12-01T13:39:51.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8710,8902,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Обучение по категории ""Товары для взрослых""",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.0,0.01,0.04,1.29,36385931.0,2022-12-01T13:39:51.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8711,8903,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Обучение по категории ""Товары для взрослых""",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.0,0.01,0.04,1.29,36385931.0,2022-12-01T13:39:51.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8712,8904,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Обучение по категории ""Товары для взрослых""",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.0,0.01,0.04,1.29,36385931.0,2022-12-01T13:39:51.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8713,8905,1718146027.0,59047.0,Does the image belong to the category?,1,"The training in the ""Adult products"" category",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36388451.0,2022-12-01T13:40:00.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8714,8906,1718146027.0,59047.0,Does the image belong to the category?,1,"The training in the ""Adult products"" category",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36388451.0,2022-12-01T13:40:00.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8715,8907,1718146027.0,59047.0,Does the image belong to the category?,1,"The training in the ""Adult products"" category",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36388451.0,2022-12-01T13:40:00.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8716,8908,1718146027.0,59047.0,Does the image belong to the category?,1,"The training in the ""Adult products"" category",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36388451.0,2022-12-01T13:40:00.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8717,8909,1718146027.0,59047.0,Does the image belong to the category?,1,"The training in the ""Adult products"" category",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36388451.0,2022-12-01T13:40:00.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8718,8910,1718146027.0,59047.0,Does the image belong to the category?,1,"The training in the ""Adult products"" category",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36388451.0,2022-12-01T13:40:00.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8719,8911,1718146027.0,59047.0,Does the image belong to the category?,1,"The training in the ""Adult products"" category",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36388451.0,2022-12-01T13:40:00.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8720,8912,1718146027.0,59047.0,Does the image belong to the category?,1,"The training in the ""Adult products"" category",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36388451.0,2022-12-01T13:40:00.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8721,8913,1718146027.0,59047.0,Does the image belong to the category?,1,"The training in the ""Adult products"" category",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36388451.0,2022-12-01T13:40:00.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8722,8914,1718146027.0,59047.0,Does the image belong to the category?,1,"The training in the ""Adult products"" category",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36388451.0,2022-12-01T13:40:00.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8723,8915,1718146027.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36630102.0,2022-12-07T12:16:00.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8724,8916,1718146027.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36630102.0,2022-12-07T12:16:00.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8725,8917,1718146027.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36630102.0,2022-12-07T12:16:00.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8726,8918,1718146027.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36630102.0,2022-12-07T12:16:00.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8727,8919,1718146027.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36630102.0,2022-12-07T12:16:00.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8728,8920,1718146027.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36630102.0,2022-12-07T12:16:00.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8729,8921,1718146027.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36630102.0,2022-12-07T12:16:00.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8730,8922,1718146027.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36630102.0,2022-12-07T12:16:00.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8731,8923,1718146027.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36630102.0,2022-12-07T12:16:00.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8732,8924,1718146027.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36630102.0,2022-12-07T12:16:00.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8733,8925,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36630306.0,2022-12-07T12:18:19.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8734,8926,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36630306.0,2022-12-07T12:18:19.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8735,8927,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36630306.0,2022-12-07T12:18:19.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8736,8928,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36630306.0,2022-12-07T12:18:19.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
